,time,4T,5S,5W,4W,4S,direction
1004,1681826326.5,0,0,0,0,0,0
1005,1681826376.5,0,0,0,0,0,0
1006,1681826426.5,0,0,0,0,0,0
1007,1681826476.5,0,0,0,0,0,0
1008,1681826526.5,0,0,0,0,0,0
1009,1681826576.5,0,0,0,0,0,0
1010,1681826626.5,0,0,0,0,0,0
1011,1681826676.5,0,0,0,0,0,0
1012,1681826726.5,0,0,0,0,0,0
1013,1681826776.5,0,0,0,0,0,0
1014,1681826826.5,0,0,0,0,0,0
1015,1681826876.5,0,0,0,0,0,0
1016,1681826926.5,0,0,0,0,0,0
1017,1681826976.5,0,0,0,0,0,0
1018,1681827026.5,0,0,0,0,0,0
1019,1681827076.5,0,0,0,0,0,0
1020,1681827126.5,0,0,0,0,0,0
1021,1681827176.5,0,0,0,0,0,0
1022,1681827226.5,0,0,0,0,0,0
1023,1681827276.5,0,0,0,0,0,0
1024,1681827326.5,0,0,0,0,0,0
1025,1681827376.5,0,0,0,0,0,0
1026,1681827426.5,0,0,0,0,0,0
1027,1681827476.5,0,0,0,0,0,0
1028,1681827526.5,0,0,0,0,0,0
1029,1681827576.5,0,0,0,0,0,0
1030,1681827626.5,0,0,0,0,0,0
1031,1681827676.5,0,0,0,0,0,0
1032,1681827726.5,0,0,0,0,0,0
1033,1681827776.5,0,0,0,0,0,0
1034,1681827826.5,0,0,0,0,0,0
1035,1681827876.5,0,0,0,0,0,0
1036,1681827926.5,0,0,0,0,0,0
1037,1681827976.5,0,0,0,0,0,0
1038,1681828026.5,0,0,0,0,0,0
1039,1681828076.5,0,0,0,0,0,0
1040,1681828126.5,0,0,0,0,0,0
1041,1681828176.5,0,0,0,0,0,0
1042,1681828226.5,0,0,0,0,0,0
1043,1681828276.5,0,0,0,0,0,0
1044,1681828326.5,0,0,0,0,0,0
1045,1681828376.5,0,0,0,0,0,0
1046,1681828426.5,0,0,0,0,0,0
1047,1681828476.5,0,0,0,0,0,0
1048,1681828526.5,0,0,0,0,0,0
1049,1681828576.5,0,0,0,0,0,0
1050,1681828627.08,0,0,0,0,0,1
1051,1681828677.5,0,0,0,0,0,1
1052,1681828727.5,0,0,0,0,0,1
1053,1681828777.5,0,0,0,0,0,1
1054,1681828827.5,0,0,0,0,0,1
1055,1681828877.5,0,0,0,0,0,1
1056,1681828927.5,0,0,0,0,0,1
1057,1681828977.5,0,0,0,0,0,1
1058,1681829027.5,0,0,0,0,0,1
1059,1681829077.5,0,0,0,0,0,1
1060,1681829127.5,0,0,0,0,0,1
1061,1681829177.5,0,0,0,0,0,1
1062,1681829227.5,0,0,0,0,0,1
1063,1681829277.5,0,0,0,0,0,1
1064,1681829327.5,0,0,0,0,0,1
1065,1681829377.5,0,0,0,0,0,1
1066,1681829427.5,0,0,0,0,0,1
1067,1681829477.5,0,0,0,0,0,1
1068,1681829527.5,0,0,0,0,0,1
1069,1681829577.66,0,0,0,0,0,1
1070,1681829628.5,0,0,0,0,0,1
1071,1681829678.5,0,0,0,0,0,1
1072,1681829728.5,0,0,0,0,0,1
1073,1681829778.5,0,0,0,0,0,1
1074,1681829828.5,0,0,0,0,0,1
1075,1681829878.5,0,0,0,0,0,1
1076,1681829928.5,0,0,0,0,0,1
1077,1681829978.5,0,0,0,0,0,1
1078,1681830028.5,0,0,0,0,0,1
1079,1681830078.5,0,0,0,0,0,1
1080,1681830128.5,0,0,0,0,0,1
1081,1681830178.5,0,0,0,0,0,1
1082,1681830228.5,0,0,0,0,0,1
1083,1681830278.5,0,0,0,0,0,1
1084,1681830328.5,0,0,0,0,0,1
1085,1681830378.5,0,0,0,0,0,1
1086,1681830428.5,0,0,0,0,0,1
1087,1681830478.5,0,0,0,0,0,1
1088,1681830528.5,0,0,0,0,0,1
1089,1681830578.5,0,0,0,0,0,1
1090,1681830628.5,0,0,0,0,0,1
1091,1681830678.5,0,0,0,0,0,1
1092,1681830728.5,0,0,0,0,0,1
1093,1681830778.5,0,0,0,0,0,1
1094,1681830828.5,0,0,0,0,0,1
1095,1681830878.5,0,0,0,0,0,1
1096,1681830928.5,0,0,0,0,0,1
1097,1681830978.5,0,0,0,0,0,1
1098,1681831028.5,0,0,0,0,0,1
1099,1681831078.5,0,0,0,0,0,1
1100,1681831128.5,0,0,0,0,0,0
1101,1681831178.5,0,0,0,0,0,0
1102,1681831228.5,0,0,0,0,0,0
1103,1681831278.5,0,0,0,0,0,0
1104,1681831328.5,0,0,0,0,0,0
1105,1681831378.5,0,0,0,0,0,0
1106,1681831428.5,0,0,0,0,0,0
1107,1681831478.5,0,0,0,0,0,0
1108,1681831528.5,0,0,0,0,0,0
1109,1681831578.5,0,0,0,0,0,0
1110,1681831628.5,0,0,0,0,0,0
1111,1681831678.5,0,0,0,0,0,0
1112,1681831728.5,0,0,0,0,0,0
1113,1681831778.5,0,0,0,0,0,0
1114,1681831829.1,0,0,0,0,0,0
1115,1681831879.5,0,0,0,0,0,0
1116,1681831929.5,0,0,0,0,0,0
1117,1681831979.5,0,0,0,0,0,0
1118,1681832029.5,0,0,0,0,0,0
1119,1681832079.5,0,0,0,0,0,0
1120,1681832129.5,0,0,0,0,0,0
1121,1681832179.5,0,0,0,0,0,0
1122,1681832229.5,0,0,0,0,0,0
1123,1681832279.5,0,0,0,0,0,0
1124,1681832329.5,0,0,0,0,0,0
1125,1681832379.5,0,0,0,0,0,0
1126,1681832429.5,0,0,0,0,0,0
1127,1681832479.5,0,0,0,0,0,0
1128,1681832529.5,0,0,0,0,0,0
1129,1681832579.5,0,0,0,0,0,0
1130,1681832629.5,0,0,0,0,0,0
1131,1681832679.5,0,0,0,0,0,0
1132,1681832729.5,0,0,0,0,0,0
1133,1681832779.5,0,0,0,0,0,0
1134,1681832829.5,0,0,0,0,0,0
1135,1681832879.5,0,0,0,0,0,0
1136,1681832929.5,0,0,0,0,0,0
1137,1681832979.5,0,0,0,0,0,0
1138,1681833029.5,0,0,0,0,0,0
1139,1681833079.5,0,0,0,0,0,0
1140,1681833129.5,0,0,0,0,0,0
1141,1681833179.5,0,0,0,0,0,0
1142,1681833229.5,0,0,0,0,0,0
1143,1681833279.5,0,0,0,0,0,0
1144,1681833329.5,0,0,0,0,0,0
1145,1681833379.5,0,0,0,0,0,0
1146,1681833429.5,0,0,0,0,0,0
1147,1681833479.5,0,0,0,0,0,0
1148,1681833529.5,0,0,0,0,0,0
1149,1681833579.5,0,0,0,0,0,0
1150,1681833629.5,0,0,0,0,0,1
1151,1681833679.5,0,0,0,0,0,1
1152,1681833729.5,0,0,0,0,0,1
1153,1681833779.5,0,0,0,0,0,1
1154,1681833829.5,0,0,0,0,0,1
1155,1681833879.5,0,0,0,0,0,1
1156,1681833929.5,0,0,0,0,0,1
1157,1681833979.5,0,0,0,0,0,1
1158,1681834029.5,0,0,0,0,0,1
1159,1681834079.5,0,0,0,0,0,1
1160,1681834129.5,0,0,0,0,0,1
1161,1681834179.5,0,0,0,0,0,1
1162,1681834229.5,0,0,0,0,0,1
1163,1681834279.5,0,0,0,0,0,1
1164,1681834329.5,0,0,0,0,0,1
1165,1681834379.5,0,0,0,0,0,1
1166,1681834429.5,0,0,0,0,0,1
1167,1681834479.5,0,0,0,0,0,1
1168,1681834529.5,0,0,0,0,0,1
1169,1681834579.5,0,0,0,0,0,1
1170,1681834629.5,0,0,0,0,0,1
1171,1681834679.5,0,0,0,0,0,1
1172,1681834729.5,0,0,0,0,0,1
1173,1681834779.5,0,0,0,0,0,1
1174,1681834829.5,0,0,0,0,0,1
1175,1681834879.5,0,0,0,0,0,1
1176,1681834929.5,0,0,0,0,0,1
1177,1681834979.5,0,0,0,0,0,1
1178,1681835029.5,0,0,0,0,0,1
1179,1681835079.5,0,0,0,0,0,1
1180,1681835129.5,0,0,0,0,0,1
1181,1681835179.5,0,0,0,0,0,1
1182,1681835229.5,0,0,0,0,0,1
1183,1681835279.5,0,0,0,0,0,1
1184,1681835329.5,0,0,0,0,0,1
1185,1681835379.5,0,0,0,0,0,1
1186,1681835429.5,0,0,0,0,0,1
1187,1681835479.5,1,0,0,0,1,1
1188,1681835529.5,1,0,0,0,1,1
1189,1681835579.5,1,0,0,0,1,1
1190,1681835629.5,0,0,0,0,0,1
1191,1681835679.5,0,0,0,0,0,1
1192,1681835729.5,0,1,0,1,0,1
1193,1681835779.5,0,1,0,1,0,1
1194,1681835829.5,0,1,0,1,0,1
1195,1681835879.5,1,1,0,1,1,1
1196,1681835929.5,1,1,0,1,1,1
1197,1681835979.5,1,1,0,1,1,1
1198,1681836029.5,1,1,0,1,1,1
1199,1681836079.5,1,1,0,1,1,1
1200,1681836129.5,1,1,0,1,1,0
1201,1681836179.5,1,1,0,1,1,0
1202,1681836229.5,1,1,0,1,1,0
1203,1681836279.5,1,1,0,1,1,0
1204,1681836329.5,1,1,0,1,1,0
1205,1681836379.5,1,1,0,1,1,0
1206,1681836429.5,1,1,0,1,1,0
1207,1681836479.5,1,1,0,1,1,0
1208,1681836529.5,1,1,0,1,1,0
1209,1681836579.5,1,1,0,1,1,0
1210,1681836629.5,1,1,0,1,1,0
1211,1681836679.5,1,1,0,1,1,0
1212,1681836729.5,1,1,0,1,1,0
1213,1681836779.5,1,1,0,1,1,0
1214,1681836829.5,1,1,0,1,1,0
1215,1681836879.5,1,1,0,1,1,0
1216,1681836929.5,1,1,0,1,1,0
1217,1681836979.5,1,1,0,1,1,0
1218,1681837029.5,1,1,0,1,1,0
1219,1681837079.5,1,1,0,1,1,0
1220,1681837129.5,1,1,0,1,1,0
1221,1681837179.5,1,1,0,1,1,0
1222,1681837229.5,1,1,0,1,1,0
1223,1681837279.5,1,1,0,1,1,0
1224,1681837329.5,1,1,0,1,1,0
1225,1681837379.5,1,1,0,1,1,0
1226,1681837429.5,1,1,0,1,1,0
1227,1681837479.5,1,1,0,1,1,0
1228,1681837529.5,1,1,0,1,1,0
1229,1681837579.5,1,1,0,1,1,0
1230,1681837629.5,1,1,0,1,1,0
1231,1681837679.5,1,1,0,1,1,0
1232,1681837729.5,1,1,0,1,1,0
1233,1681837779.5,1,1,0,1,1,0
1234,1681837829.5,1,1,0,1,1,0
1235,1681837879.5,1,1,0,1,1,0
1236,1681837929.5,1,1,0,1,1,0
1237,1681837979.5,1,1,0,1,1,0
1238,1681838029.5,1,1,0,1,1,0
1239,1681838079.5,1,1,0,1,1,0
1240,1681838129.5,1,1,0,1,1,0
1241,1681838179.5,1,1,0,1,1,0
1242,1681838229.5,1,1,0,1,1,0
1243,1681838279.5,1,1,0,1,1,0
1244,1681838329.5,1,1,0,1,1,0
1245,1681838379.5,1,1,0,1,1,0
1246,1681838429.5,1,1,0,1,1,0
1247,1681838479.5,1,1,0,1,1,0
1248,1681838529.5,1,1,0,1,1,0
1249,1681838579.5,1,1,0,1,1,0
1250,1681838629.5,1,1,0,1,1,1
1251,1681838679.5,1,1,0,1,1,1
1252,1681838729.5,1,1,0,1,1,1
1253,1681838779.5,1,1,0,1,1,1
1254,1681838829.5,1,1,0,1,1,1
1255,1681838879.5,1,1,0,1,1,1
1256,1681838929.5,1,1,0,1,1,1
1257,1681838979.5,1,1,0,1,1,1
1258,1681839029.5,1,1,0,1,1,1
1259,1681839079.5,1,1,0,1,1,1
1260,1681839129.5,1,1,0,1,1,1
1261,1681839179.5,1,1,0,1,1,1
1262,1681839229.5,1,1,0,1,1,1
1263,1681839279.5,1,1,0,1,1,1
1264,1681839329.5,1,1,0,1,1,1
1265,1681839379.5,1,1,0,1,1,1
1266,1681839429.5,1,1,0,1,1,1
1267,1681839479.5,1,1,0,1,1,1
1268,1681839529.5,1,1,0,1,1,1
1269,1681839579.5,1,1,0,1,1,1
1270,1681839629.5,1,1,0,1,1,1
1271,1681839679.5,1,1,0,1,1,1
1272,1681839729.5,1,1,0,1,1,1
1273,1681839779.5,1,1,0,1,1,1
1274,1681839829.5,1,1,0,1,1,1
1275,1681839879.5,1,1,0,1,1,1
1276,1681839929.5,1,1,0,1,1,1
1277,1681839979.5,1,1,0,1,1,1
1278,1681840029.5,1,1,0,1,1,1
1279,1681840079.5,1,1,0,1,1,1
1280,1681840129.5,1,1,0,1,1,1
1281,1681840179.5,1,1,0,1,1,1
1282,1681840229.5,1,1,0,1,1,1
1283,1681840279.5,1,1,0,1,1,1
1284,1681840329.5,1,1,0,1,1,1
1285,1681840379.5,1,1,0,1,1,1
1286,1681840429.5,1,1,0,1,1,1
1287,1681840479.5,1,1,0,1,1,1
1288,1681840529.5,1,1,0,1,1,1
1289,1681840579.5,1,1,0,1,1,1
1290,1681840629.5,1,1,0,1,1,1
1291,1681840679.5,1,1,0,1,1,1
1292,1681840729.5,1,1,0,1,1,1
1293,1681840779.5,1,1,0,1,1,1
1294,1681840829.5,1,1,0,1,1,1
1295,1681840879.5,1,1,0,1,1,1
1296,1681840929.5,1,1,0,1,1,1
1297,1681840979.5,1,1,0,1,1,1
1298,1681841029.5,1,1,0,1,1,1
1299,1681841079.5,1,1,0,1,1,1
1300,1681841129.5,1,1,0,1,1,0
1301,1681841179.5,1,1,0,1,1,0
1302,1681841229.5,1,1,0,1,1,0
1303,1681841279.5,1,1,0,1,1,0
1304,1681841329.5,1,1,0,1,1,0
1305,1681841379.5,1,1,0,1,1,0
1306,1681841429.5,1,1,0,1,1,0
1307,1681841479.5,1,1,0,1,1,0
1308,1681841529.5,1,1,0,1,1,0
1309,1681841579.5,1,1,0,1,1,0
1310,1681841629.5,1,1,0,1,1,0
1311,1681841679.5,1,1,0,1,1,0
1312,1681841729.5,1,1,0,1,1,0
1313,1681841779.5,1,1,0,1,1,0
1314,1681841829.5,1,1,0,1,1,0
1315,1681841879.5,1,1,0,1,1,0
1316,1681841936.44,1,1,0,1,1,0
1317,1681842022.18,1,1,0,1,1,0
1318,1681842264.68,1,1,0,1,1,0
1319,1681842582.48,1,1,0,1,1,0
1320,1681842776.76,1,1,0,1,1,0
1321,1681842878.16,1,1,0,1,1,0
1322,1681843055.72,1,1,0,1,1,0
1323,1681843255.2,1,1,0,1,1,0
1324,1681843330.26,1,1,0,1,1,0
1325,1681843627.98,1,1,0,1,1,0
1326,1681843775.62,1,1,0,1,1,0
1327,1681843936.22,1,1,0,1,1,0
1328,1681844220.74,1,1,0,1,1,0
1329,1681844491.56,1,1,0,1,1,0
1330,1681844629.72,1,1,0,1,1,0
1331,1681844689.5,1,1,0,1,1,0
1332,1681844739.5,1,1,0,1,1,0
1333,1681844789.5,1,1,0,1,1,0
1334,1681844839.5,1,1,0,1,1,0
1335,1681844889.5,1,1,0,1,1,0
1336,1681844939.5,1,1,0,1,1,0
1337,1681844989.5,1,1,0,1,1,0
1338,1681845039.5,1,1,0,1,1,0
1339,1681845089.5,1,1,0,1,1,0
1340,1681845139.5,1,1,0,1,1,0
1341,1681845189.5,1,1,0,1,1,0
1342,1681845239.5,1,1,0,1,1,0
1343,1681845289.5,1,1,0,1,1,0
1344,1681845339.5,1,1,0,1,1,0
1345,1681845389.5,1,1,0,1,1,0
1346,1681845439.5,1,1,0,1,1,0
1347,1681845489.5,1,1,0,1,1,0
1348,1681845539.5,1,1,0,1,1,0
1349,1681845589.5,1,1,0,1,1,0
1350,1681845639.5,1,1,0,1,1,1
1351,1681845689.5,1,1,0,1,1,1
1352,1681845740.96,1,1,0,1,1,1
1353,1681845838.7,1,1,0,1,1,1
1354,1681845962.86,1,1,0,1,1,1
1355,1681846049.5,1,1,0,1,1,1
1356,1681846099.5,1,1,0,1,1,1
1357,1681846149.5,1,1,0,1,1,1
1358,1681846199.5,1,1,0,1,1,1
1359,1681846249.5,1,1,0,1,1,1
1360,1681846299.5,1,1,0,1,1,1
1361,1681846349.5,1,1,0,1,1,1
1362,1681846399.5,1,1,0,1,1,1
1363,1681846449.5,1,1,0,1,1,1
1364,1681846499.5,1,1,0,1,1,1
1365,1681846549.5,1,1,0,1,1,1
1366,1681846599.5,1,1,0,1,1,1
1367,1681846649.5,1,1,0,1,1,1
1368,1681846699.5,1,1,0,1,1,1
1369,1681846749.5,1,1,0,1,1,1
1370,1681846799.5,1,1,0,1,1,1
1371,1681846849.5,1,1,0,1,1,1
1372,1681846899.5,1,1,0,1,1,1
1373,1681846949.5,1,1,0,1,1,1
1374,1681846999.5,1,1,0,1,1,1
1375,1681847049.5,0,0,0,0,0,1
1376,1681847099.5,0,0,0,0,0,1
1377,1681847149.5,0,0,0,0,0,1
1378,1681847199.5,0,0,0,0,0,1
1379,1681847249.5,0,0,0,0,0,1
1380,1681847299.5,0,0,0,0,0,1
1381,1681847349.5,0,0,0,0,0,1
1382,1681847399.5,0,0,0,0,0,1
1383,1681847449.5,0,0,0,0,0,1
1384,1681847499.5,0,0,0,0,0,1
1385,1681847549.5,0,0,0,0,0,1
1386,1681847599.5,0,0,0,0,0,1
1387,1681847649.5,0,0,0,0,0,1
1388,1681847699.5,0,0,0,0,0,1
1389,1681847749.5,0,0,0,0,0,1
1390,1681847799.5,0,0,0,0,0,1
1391,1681847849.5,0,0,0,0,0,1
1392,1681847899.5,0,0,0,0,0,1
1393,1681847949.5,0,0,0,0,0,1
1394,1681847999.5,0,0,0,0,0,1
1395,1681848049.5,0,0,0,0,0,1
1396,1681848099.5,0,0,0,0,0,1
1397,1681848149.5,0,0,0,0,0,1
1398,1681848199.5,0,0,0,0,0,1
1399,1681848249.5,0,0,0,0,0,1
1400,1681848299.5,0,0,0,0,0,0
1401,1681848349.5,0,0,0,0,0,0
1402,1681848399.5,0,0,0,0,0,0
1403,1681848449.5,0,0,0,0,0,0
1404,1681848499.5,0,0,0,0,0,0
1405,1681848549.5,0,0,0,0,0,0
1406,1681848599.5,0,0,0,0,0,0
1407,1681848649.5,0,0,0,0,0,0
1408,1681848699.5,0,0,0,0,0,0
1409,1681848749.5,0,0,0,0,0,0
1410,1681848799.5,0,0,0,0,0,0
1411,1681848849.5,0,0,0,0,0,0
1412,1681848899.5,0,0,0,0,0,0
1413,1681848949.5,0,0,0,0,0,0
1414,1681848999.5,0,0,0,0,0,0
1415,1681849049.5,0,0,0,0,0,0
1416,1681849099.5,0,0,0,0,0,0
1417,1681849149.5,0,0,0,0,0,0
1418,1681849199.5,0,0,0,0,0,0
1419,1681849249.5,0,0,0,0,0,0
1420,1681849299.5,0,0,0,0,0,0
1421,1681849349.5,0,0,0,0,0,0
1422,1681849399.5,0,0,0,0,0,0
1423,1681849449.5,0,0,0,0,0,0
1424,1681849499.5,0,0,0,0,0,0
1425,1681849549.5,0,0,0,0,0,0
1426,1681849599.5,0,0,0,0,0,0
1427,1681849649.5,0,0,0,0,0,0
1428,1681849699.5,0,0,0,0,0,0
1429,1681849749.5,0,0,0,0,0,0
1430,1681849799.5,0,0,0,0,0,0
1431,1681849849.5,0,0,0,0,0,0
1432,1681849899.5,0,0,0,0,0,0
1433,1681849949.5,0,0,0,0,0,0
1434,1681849999.5,0,0,0,0,0,0
1435,1681850049.5,0,0,0,0,0,0
1436,1681850099.5,0,0,0,0,0,0
1437,1681850149.5,0,0,0,0,0,0
1438,1681850199.5,0,0,0,0,0,0
1439,1681850249.5,0,0,0,0,0,0
1440,1681850299.5,0,0,0,0,0,0
1441,1681850349.5,0,0,0,0,0,0
1442,1681850399.5,0,0,0,0,0,0
1443,1681850449.5,0,0,0,0,0,0
1444,1681850499.5,0,0,0,0,0,0
1445,1681850549.5,0,0,0,0,0,0
1446,1681850599.5,0,0,0,0,0,0
1447,1681850649.5,0,0,0,0,0,0
1448,1681850699.5,0,0,0,0,0,0
1449,1681850749.5,0,0,0,0,0,0
1450,1681850799.5,0,0,0,0,0,1
1451,1681850849.5,0,0,0,0,0,1
1452,1681850899.5,0,0,0,0,0,1
1453,1681850949.5,0,0,0,0,0,1
1454,1681850999.5,0,0,0,0,0,1
1455,1681851049.5,0,0,0,0,0,1
1456,1681851099.5,0,0,0,0,0,1
1457,1681851149.5,0,0,0,0,0,1
1458,1681851199.5,0,0,0,0,0,1
1459,1681851249.5,0,0,0,0,0,1
1460,1681851299.5,0,0,0,0,0,1
1461,1681851349.5,0,0,0,0,0,1
1462,1681851399.5,0,0,0,0,0,1
1463,1681851449.5,0,0,0,0,0,1
1464,1681851499.5,0,0,0,0,0,1
1465,1681851549.5,0,0,0,0,0,1
1466,1681851599.5,0,0,0,0,0,1
1467,1681851649.5,0,0,0,0,0,1
1468,1681851699.5,0,0,0,0,0,1
1469,1681851749.5,0,0,0,0,0,1
1470,1681851799.5,0,0,0,0,0,1
1471,1681851849.5,0,0,0,0,0,1
1472,1681851899.5,0,0,0,0,0,1
1473,1681851949.5,0,0,0,0,0,1
1474,1681851999.5,0,0,0,0,0,1
1475,1681852049.5,0,0,0,0,0,1
1476,1681852099.5,0,0,0,0,0,1
1477,1681852149.5,0,0,0,0,0,1
1478,1681852199.5,0,0,0,0,0,1
1479,1681852249.5,0,0,0,0,0,1
1480,1681852299.5,0,0,0,0,0,1
1481,1681852349.5,0,0,0,0,0,1
1482,1681852399.5,0,0,0,0,0,1
1483,1681852449.5,0,0,0,0,0,1
1484,1681852499.5,0,0,0,0,0,1
1485,1681852549.5,0,0,0,0,0,1
1486,1681852599.5,0,0,0,0,0,1
1487,1681852649.5,0,0,0,0,0,1
1488,1681852699.5,0,0,0,0,0,1
1489,1681852749.5,0,0,0,0,0,1
1490,1681852799.5,0,0,0,0,0,1
1491,1681852849.5,0,0,0,0,0,1
1492,1681852899.5,0,0,0,0,0,1
1493,1681852949.5,0,0,0,0,0,1
1494,1681852999.5,0,0,0,0,0,1
1495,1681853049.5,0,0,0,0,0,1
1496,1681853099.5,0,0,0,0,0,1
1497,1681853149.5,0,0,0,0,0,1
1498,1681853199.5,0,0,0,0,0,1
1499,1681853249.5,0,0,0,0,0,1
1500,1681853299.5,0,0,0,0,0,0
1501,1681853349.5,0,0,0,0,0,0
1502,1681853399.5,0,0,0,0,0,0
1503,1681853449.5,0,0,0,0,0,0
1504,1681853499.5,0,0,0,0,0,0
1505,1681853549.5,0,0,0,0,0,0
1506,1681853599.5,0,0,0,0,0,0
1507,1681853649.5,0,0,0,0,0,0
1508,1681853699.5,0,0,0,0,0,0
1509,1681853749.5,0,0,0,0,0,0
1510,1681853799.5,0,0,0,0,0,0
1511,1681853849.5,0,0,0,0,0,0
1512,1681853899.5,0,0,0,0,0,0
1513,1681853949.5,0,0,0,0,0,0
1514,1681853999.5,0,0,0,0,0,0
1515,1681854049.5,0,0,0,0,0,0
1516,1681854099.5,0,0,0,0,0,0
1517,1681854149.5,0,0,0,0,0,0
1518,1681854199.5,0,0,0,0,0,0
1519,1681854249.5,0,0,0,0,0,0
1520,1681854299.5,1,0,0,0,1,0
1521,1681854349.5,1,0,0,0,1,0
1522,1681854399.5,1,0,0,0,1,0
1523,1681854449.5,0,0,0,0,0,0
1524,1681854499.5,0,0,0,0,0,0
1525,1681854549.5,0,1,0,1,0,0
1526,1681854599.5,0,1,0,1,0,0
1527,1681854649.5,0,0,0,0,0,0
1528,1681854699.5,1,0,0,0,1,0
1529,1681854749.5,1,0,0,0,1,0
1530,1681854799.5,1,0,0,0,1,0
1531,1681854849.5,1,0,0,0,1,0
1532,1681854899.5,0,0,0,0,0,0
1533,1681854949.5,0,1,0,0,0,0
1534,1681854999.5,0,1,0,0,0,0
1535,1681855049.5,0,1,0,0,0,0
1536,1681855099.5,0,0,0,0,0,0
1537,1681855149.5,0,0,0,0,0,0
1538,1681855199.5,0,0,1,0,0,0
1539,1681855249.5,0,0,1,0,0,0
1540,1681855299.5,0,0,0,0,0,0
1541,1681855349.5,1,1,1,0,1,0
1542,1681855399.5,1,1,1,0,1,0
1543,1681855449.5,1,1,1,0,1,0
1544,1681855499.5,1,1,1,0,1,0
1545,1681855549.5,1,1,1,0,1,0
1546,1681855599.5,1,1,1,0,1,0
1547,1681855649.5,1,1,1,0,1,0
1548,1681855699.5,1,1,1,0,1,0
1549,1681855749.5,1,1,1,0,1,0
1550,1681855799.5,1,1,1,0,1,1
1551,1681855849.5,1,1,1,0,1,1
1552,1681855899.5,1,1,1,0,1,1
1553,1681855949.5,1,1,1,0,1,1
1554,1681855999.5,1,1,1,0,1,1
1555,1681856049.5,1,1,1,0,1,1
1556,1681856099.5,1,1,1,0,1,1
1557,1681856149.5,1,1,1,0,1,1
1558,1681856199.5,1,1,1,0,1,1
1559,1681856249.5,0,0,0,0,0,1
1560,1681856299.5,0,0,0,0,0,1
1561,1681856349.5,0,0,0,0,0,1
1562,1681856401.38,0,0,0,0,0,1
1563,1681856515.52,0,0,0,0,0,1
1564,1681856676.68,0,0,0,0,0,1
1565,1681856818.74,0,0,0,0,0,1
1566,1681856963.08,0,0,0,0,0,1
1567,1681857068.94,0,0,0,0,0,1
1568,1681857142.94,0,0,0,0,0,1
1569,1681857195.42,0,0,0,0,0,1
1570,1681857251.06,0,0,0,0,0,1
1571,1681857419.02,0,0,0,0,0,1
1572,1681857540.28,0,0,0,0,0,1
1573,1681857658.5,0,0,0,0,0,1
1574,1681857708.5,0,0,0,0,0,1
1575,1681857758.5,0,0,0,0,0,1
1576,1681857808.5,0,0,0,0,0,1
1577,1681857858.5,0,0,0,0,0,1
1578,1681857908.5,0,0,0,0,0,1
1579,1681857958.5,0,0,0,0,0,1
1580,1681858008.5,0,0,0,0,0,1
1581,1681858058.5,0,0,0,0,0,1
1582,1681858108.5,0,0,0,0,0,1
1583,1681858158.5,0,0,0,0,0,1
1584,1681858208.5,0,0,0,0,0,1
1585,1681858258.5,0,0,0,0,0,1
1586,1681858308.5,0,0,0,0,0,1
1587,1681858358.5,0,0,0,0,0,1
1588,1681858408.5,0,0,0,0,0,1
1589,1681858458.5,0,0,0,0,0,1
1590,1681858508.5,0,0,0,0,0,1
1591,1681858558.5,0,0,0,0,0,1
1592,1681858608.5,0,0,0,0,0,1
1593,1681858658.5,0,0,0,0,0,1
1594,1681858708.5,0,0,0,0,0,1
1595,1681858758.5,0,0,0,0,0,1
1596,1681858808.5,0,0,0,0,0,1
1597,1681858858.5,0,0,0,0,0,1
1598,1681858908.5,0,0,0,0,0,1
1599,1681858958.5,0,0,0,0,0,1
1600,1681859008.5,0,0,0,0,0,0
1601,1681859058.5,0,0,0,0,0,0
1602,1681859108.5,0,0,0,0,0,0
1603,1681859158.5,0,0,0,0,0,0
1604,1681859209.8,0,0,0,0,0,0
1605,1681859260.5,0,0,0,0,0,0
1606,1681859310.5,0,0,0,0,0,0
1607,1681859360.5,0,0,0,0,0,0
1608,1681859410.5,0,0,0,0,0,0
1609,1681859460.5,0,0,0,0,0,0
1610,1681859510.5,0,0,0,0,0,0
1611,1681859560.5,0,0,0,0,0,0
1612,1681859610.5,0,0,0,0,0,0
1613,1681859660.5,0,0,0,0,0,0
1614,1681859710.5,0,0,0,0,0,0
1615,1681859760.5,0,0,0,0,0,0
1616,1681859810.5,0,0,0,0,0,0
1617,1681859861.04,0,0,0,0,0,0
1618,1681859911.5,0,0,0,0,0,0
1619,1681859961.5,0,0,0,0,0,0
1620,1681860011.5,0,0,0,0,0,0
1621,1681860061.5,0,0,0,0,0,0
1622,1681860111.5,0,0,0,0,0,0
1623,1681860161.5,0,0,0,0,0,0
1624,1681860211.5,0,0,0,0,0,0
1625,1681860261.5,0,0,0,0,0,0
1626,1681860311.5,0,0,0,0,0,0
1627,1681860361.5,0,0,0,0,0,0
1628,1681860411.5,0,0,0,0,0,0
1629,1681860461.5,0,0,0,0,0,0
1630,1681860511.5,0,0,0,0,0,0
1631,1681860561.5,0,0,0,0,0,0
1632,1681860611.5,0,0,0,0,0,0
1633,1681860661.5,0,0,0,0,0,0
1634,1681860711.5,0,0,0,0,0,0
1635,1681860761.5,0,0,0,0,0,0
1636,1681860811.5,0,0,0,0,0,0
1637,1681860861.5,0,0,0,0,0,0
1638,1681860911.5,0,0,0,0,0,0
